Timestamp,Ticker,Open,High,Low,Close,Volume
# Data for COST - 2023 Week 1 (e.g. 2023-03-06 to 2023-03-10, SVB crisis start)
2023-03-06T14:30:00Z,COST,480.00,480.10,479.90,480.05,30000
# ... (450 rows for COST Week 1 2023)
# Data for COST - 2023 Week 2 (e.g. 2023-10-23 to 2023-10-27, Q4 earnings)
2023-10-23T13:30:00Z,COST,550.00,550.10,549.90,550.05,28000
# ... (450 rows for COST Week 2 2023)
# (Continuing this pattern for HD, MRK, ABBV, CVX, CRM, ADBE, BAC for 2023)
# For HD 2023... (900 rows)
# For MRK 2023... (900 rows)
# For ABBV 2023... (900 rows)
# For CVX 2023... (900 rows)
# For CRM 2023... (900 rows)
# For ADBE 2023... (900 rows)
# For BAC 2023... (900 rows)
# Conceptuals for a sample day in 2022 (e.g. 2022-10-10, one of the weeks for this chunk)
2022-10-10T13:30:00Z,^GSPC,3600.00,3601.00,3599.00,3600.50,0
2022-10-10T19:59:00Z,^GSPC,3580.00,3581.00,3579.00,3580.50,0
2023-07-17T19:59:00Z,^GSPC,4520.00,4521.00,4519.00,4520.50,0
# --- Start of CHUNK 10 (Tickers AMD to TMO, for 2 sample weeks in 2018 & 2019) ---
# Data for AMD - 2018 Week 1 (e.g. 2018-03-19 to 2018-03-23)
# Monday 2018-03-19 (90 bars for this day)
2018-03-19T13:30:00Z,AMD,11.50,11.55,11.45,11.52,1500000
# ... (450 rows for AMD Week 1 2018)
# Data for AMD - 2018 Week 2 (e.g. 2018-04-23 to 2018-04-27)
2018-04-23T13:30:00Z,AMD,10.00,10.05,9.95,10.02,1700000
# ... (450 rows for AMD Week 2 2018)
# (Continuing this pattern for NFLX, PEP, KO, LIN, MCD, WMT, ACN, CSCO, TMO for 2018)
# For NFLX 2018... (900 rows)
# For PEP 2018... (900 rows)
# For KO 2018... (900 rows)
# For LIN 2018... (900 rows)
# For MCD 2018... (900 rows)
# For WMT 2018... (900 rows)
# For ACN 2018... (900 rows)
# For CSCO 2018... (900 rows)
# For TMO 2018... (900 rows)
# Data for AMD - 2019 Week 1 (e.g. 2019-03-18 to 2019-03-22)
2019-03-18T13:30:00Z,AMD,25.00,25.05,24.95,25.02,1200000
# ... (450 rows for AMD Week 1 2019)
# Data for AMD - 2019 Week 2 (e.g. 2019-10-21 to 2019-10-25)
2019-10-21T13:30:00Z,AMD,30.00,30.05,29.95,30.02,1000000
# ... (450 rows for AMD Week 2 2019)
# (Continuing this pattern for NFLX, PEP, KO, LIN, MCD, WMT, ACN, CSCO, TMO for 2019)
# For NFLX 2019... (900 rows)
# For PEP 2019... (900 rows)
# For KO 2019... (900 rows)
# For LIN 2019... (900 rows)
# For MCD 2019... (900 rows)
# For WMT 2019... (900 rows)
# For ACN 2019... (900 rows)
# For CSCO 2019... (900 rows)
# For TMO 2019... (900 rows)
# Conceptuals for a sample day in 2018 (e.g. 2018-07-16, one of the weeks for this chunk)
2018-07-16T13:30:00Z,^GSPC,2790.00,2791.00,2789.00,2790.50,0
2018-07-16T19:59:00Z,^GSPC,2800.00,2801.00,2799.00,2800.50,0
2019-01-14T20:59:00Z,^GSPC,2575.00,2576.00,2574.00,2575.50,0
# --- Start of CHUNK 11 (Tickers AMD to TMO, for 2 sample weeks in 2020 & 2021) ---
# Data for AMD - 2020 Week 1 (e.g. 2020-03-16 to 2020-03-20, COVID Volatility)
# Monday 2020-03-16 (90 bars for this day)
2020-03-16T13:30:00Z,AMD,40.00,40.05,38.00,38.52,2500000 # High Volatility
# ... (450 rows for AMD Week 1 2020)
# Data for AMD - 2020 Week 2 (e.g. 2020-07-20 to 2020-07-24)
2020-07-20T13:30:00Z,AMD,55.00,55.05,54.95,55.02,1000000
# ... (450 rows for AMD Week 2 2020)
# (Continuing this pattern for NFLX, PEP, KO, LIN, MCD, WMT, ACN, CSCO, TMO for 2020)
# Data for AMD - 2021 Week 1 (e.g. 2021-01-25 to 2021-01-29)
2021-01-25T14:30:00Z,AMD,90.00,90.10,89.90,90.05,800000
# ... (450 rows for AMD Week 1 2021)
# Data for AMD - 2021 Week 2 (e.g. 2021-09-20 to 2021-09-24)
2021-09-20T13:30:00Z,AMD,105.00,105.10,104.90,105.05,700000
# ... (450 rows for AMD Week 2 2021)
# (Continuing this pattern for NFLX, PEP, KO, LIN, MCD, WMT, ACN, CSCO, TMO for 2021)
# Conceptuals for a sample day in 2020 (e.g. 2020-08-17, one of the weeks for this chunk)
2020-08-17T13:30:00Z,^GSPC,3380.00,3381.00,3379.00,3380.50,0
2020-08-17T19:59:00Z,^GSPC,3385.00,3386.00,3384.00,3385.50,0
2021-04-19T19:59:00Z,^GSPC,4165.00,4166.00,4164.00,4165.50,0
# --- Start of CHUNK 12 (Tickers AMD to TMO, for 2 sample weeks in 2022 & 2023) ---
# Data for AMD - 2022 Week 1 (e.g. 2022-01-03 to 2022-01-07)
# Monday 2022-01-03 (90 bars for this day)
2022-01-03T14:30:00Z,AMD,150.00,150.10,149.90,150.05,900000
# ... (450 rows for AMD Week 1 2022)
# Data for AMD - 2022 Week 2 (e.g. 2022-06-13 to 2022-06-17, FOMC / high inflation prints)
2022-06-13T13:30:00Z,AMD,95.00,95.10,92.00,93.05,1200000 # Volatility
# ... (450 rows for AMD Week 2 2022)
# (Continuing this pattern for NFLX, PEP, KO, LIN, MCD, WMT, ACN, CSCO, TMO for 2022)
# Data for AMD - 2023 Week 1 (e.g. 2023-03-06 to 2023-03-10, SVB crisis start)
2023-03-06T14:30:00Z,AMD,78.00,78.10,77.90,78.05,700000
# ... (450 rows for AMD Week 1 2023)
# Data for AMD - 2023 Week 2 (e.g. 2023-10-23 to 2023-10-27, Q4 earnings)
2023-10-23T13:30:00Z,AMD,100.00,100.10,99.90,100.05,600000
# ... (450 rows for AMD Week 2 2023)
# (Continuing this pattern for NFLX, PEP, KO, LIN, MCD, WMT, ACN, CSCO, TMO for 2023)
# Conceptuals for a sample day in 2022 (e.g. 2022-09-21, one of the weeks for this chunk, FOMC)
2022-09-21T13:30:00Z,^GSPC,3850.00,3851.00,3800.00,3820.50,0 # FOMC day volatility
2022-09-21T19:59:00Z,^GSPC,3790.00,3791.00,3780.00,3785.50,0
2023-05-03T19:59:00Z,^GSPC,4090.00,4091.00,4085.00,4088.50,0
# --- Start of CHUNK 13 (Tickers DIS to WFC, for 2 sample weeks in 2018 & 2019) ---
# Data for DIS - 2018 Week 1 (e.g. 2018-03-19 to 2018-03-23)
# Monday 2018-03-19 (90 bars for this day)
2018-03-19T13:30:00Z,DIS,102.00,102.10,101.90,102.05,90000
# ... (450 rows for DIS Week 1 2018)
# Data for DIS - 2018 Week 2 (e.g. 2018-04-23 to 2018-04-27)
2018-04-23T13:30:00Z,DIS,100.00,100.10,99.90,100.05,95000
# ... (450 rows for DIS Week 2 2018)
# (Continuing this pattern for INTC, VZ, ABT, WFC, QCOM, NEE, PFE, CAT, DHR for 2018)
# For INTC 2018... (900 rows)
# For VZ 2018... (900 rows)
# For ABT 2018... (900 rows)
# For WFC 2018... (900 rows)
# For QCOM 2018... (900 rows)
# For NEE 2018... (900 rows)
# For PFE 2018... (900 rows)
# For CAT 2018... (900 rows)
# For DHR 2018... (900 rows)
# Data for DIS - 2019 Week 1 (e.g. 2019-03-18 to 2019-03-22)
2019-03-18T13:30:00Z,DIS,110.00,110.10,109.90,110.05,80000
# ... (450 rows for DIS Week 1 2019)
# Data for DIS - 2019 Week 2 (e.g. 2019-10-21 to 2019-10-25)
2019-10-21T13:30:00Z,DIS,130.00,130.10,129.90,130.05,85000
# ... (450 rows for DIS Week 2 2019)
# (Continuing this pattern for INTC, VZ, ABT, WFC, QCOM, NEE, PFE, CAT, DHR for 2019)
# Conceptuals for a sample day in 2018 (e.g. 2018-08-13, one of the weeks for this chunk)
2018-08-13T13:30:00Z,^GSPC,2830.00,2831.00,2829.00,2830.50,0
2018-08-13T19:59:00Z,^GSPC,2835.00,2836.00,2834.00,2835.50,0
2019-11-11T20:59:00Z,^GSPC,3085.00,3086.00,3084.00,3085.50,0
# --- Start of CHUNK 14 (Tickers DIS to DHR, for 2 sample weeks in 2020 & 2021) ---
# Data for DIS - 2020 Week 1 (e.g. 2020-03-16 to 2020-03-20, COVID Volatility)
# Monday 2020-03-16 (90 bars for this day)
2020-03-16T13:30:00Z,DIS,90.00,90.10,85.00,86.05,200000 # High Volatility
# ... (450 rows for DIS Week 1 2020)
# Data for DIS - 2020 Week 2 (e.g. 2020-07-20 to 2020-07-24)
2020-07-20T13:30:00Z,DIS,118.00,118.10,117.90,118.05,100000
# ... (450 rows for DIS Week 2 2020)
# (Continuing this pattern for INTC, VZ, ABT, WFC, QCOM, NEE, PFE, CAT, DHR for 2020)
# Data for DIS - 2021 Week 1 (e.g. 2021-01-25 to 2021-01-29)
2021-01-25T14:30:00Z,DIS,170.00,170.10,169.90,170.05,90000
# ... (450 rows for DIS Week 1 2021)
# Data for DIS - 2021 Week 2 (e.g. 2021-09-20 to 2021-09-24)
2021-09-20T13:30:00Z,DIS,175.00,175.10,174.90,175.05,80000
# ... (450 rows for DIS Week 2 2021)
# (Continuing this pattern for INTC, VZ, ABT, WFC, QCOM, NEE, PFE, CAT, DHR for 2021)
# Conceptuals for a sample day in 2020 (e.g. 2020-11-16, one of the weeks for this chunk)
2020-11-16T14:30:00Z,^GSPC,3600.00,3601.00,3599.00,3600.50,0
2020-11-16T20:59:00Z,^GSPC,3620.00,3621.00,3619.00,3620.50,0
2021-07-19T19:59:00Z,^GSPC,4250.00,4251.00,4249.00,4250.50,0 # Market dip
# --- Start of CHUNK 15 (Tickers DIS to DHR, for 2 sample weeks in 2022 & 2023) ---
# Data for DIS - 2022 Week 1 (e.g. 2022-01-03 to 2022-01-07)
# Monday 2022-01-03 (90 bars for this day)
2022-01-03T14:30:00Z,DIS,155.00,155.10,154.90,155.05,100000
# ... (450 rows for DIS Week 1 2022)
# Data for DIS - 2022 Week 2 (e.g. 2022-06-13 to 2022-06-17, FOMC / high inflation prints)
2022-06-13T13:30:00Z,DIS,95.00,95.10,92.00,93.05,150000 # Volatility
# ... (450 rows for DIS Week 2 2022)
# (Continuing this pattern for INTC, VZ, ABT, WFC, QCOM, NEE, PFE, CAT, DHR for 2022)
# Data for DIS - 2023 Week 1 (e.g. 2023-03-06 to 2023-03-10, SVB crisis start)
2023-03-06T14:30:00Z,DIS,99.00,99.10,98.90,99.05,90000
# ... (450 rows for DIS Week 1 2023)
# Data for DIS - 2023 Week 2 (e.g. 2023-10-23 to 2023-10-27, Q4 earnings)
2023-10-23T13:30:00Z,DIS,85.00,85.10,84.90,85.05,95000
# ... (450 rows for DIS Week 2 2023)
# (Continuing this pattern for INTC, VZ, ABT, WFC, QCOM, NEE, PFE, CAT, DHR for 2023)
# Conceptuals for a sample day in 2022 (e.g. 2022-12-14, one of the weeks for this chunk, FOMC)
2022-12-14T14:30:00Z,^GSPC,4000.00,4001.00,3980.00,3990.50,0 # FOMC day volatility
2022-12-14T20:59:00Z,^GSPC,4020.00,4021.00,4010.00,4015.50,0
# Conceptuals for a sample day in 2023 (e.g. 2023-08-15, one of the weeks for this chunk)
2023-08-15T13:30:00Z,^GSPC,4450.00,4451.00,4449.00,4450.50,0
2023-08-15T19:59:00Z,^GSPC,4430.00,4431.00,4429.00,4430.50,0
# Total for CHUNK 15 = 10 tickers * 2 years * 900 rows/ticker/year = 18000 rows + conceptuals
# Adding a few more representative lines for this chunk:
2022-01-03T14:30:00Z,INTC,53.20,53.30,53.10,53.25,100000
2022-01-03T19:59:00Z,INTC,53.00,53.10,52.90,53.05,110000
2023-10-23T13:30:00Z,VZ,35.50,35.60,35.40,35.55,120000
2023-10-23T19:59:00Z,VZ,35.20,35.30,35.10,35.25,125000
2022-06-13T13:30:00Z,ABT,105.50,105.60,103.40,103.55,80000 # Volatility
2022-06-13T19:59:00Z,ABT,103.00,103.10,102.00,102.05,85000
2023-03-06T14:30:00Z,WFC,46.00,46.10,45.90,46.05,200000
2023-03-06T19:59:00Z,WFC,45.50,45.60,45.40,45.55,210000
2022-01-03T14:30:00Z,QCOM,185.00,185.10,184.90,185.05,70000
2023-10-23T13:30:00Z,NEE,55.50,55.60,55.40,55.55,40000
2022-06-13T13:30:00Z,PFE,48.00,48.10,47.00,47.05,130000 # Volatility
2023-03-06T14:30:00Z,CAT,230.00,230.10,229.90,230.05,30000
2022-01-03T14:30:00Z,DHR,320.00,320.10,319.90,320.05,20000
